Media ID;AOI ID;User ID;User Gender;Time to 1st View (sec);Time Viewed (sec);Time Viewed (%);Fixations (#);Revisits (#);Group
2;63;9;Female;6.961;0.0;0.0;0;0;Control
2;63;10;Male;6.961;0.0;0.0;0;0;Control
2;63;11;Male;6.961;0.0;0.0;0;0;Control
2;63;12;Male;13.0;0.24;0.2;1;1;Control
2;63;14;Male;6.961;0.0;0.0;0;0;Control
2;63;15;Female;6.961;0.0;0.0;0;0;Control
2;63;16;Male;6.961;0.0;0.0;0;0;Control
2;63;17;Male;6.961;0.0;0.0;0;0;Control
2;63;18;Female;6.961;0.0;0.0;0;0;Control
2;63;21;Female;6.961;0.0;0.0;0;0;Control
2;63;22;Female;6.961;0.0;0.0;0;0;Control
2;64;4;Female;6.961;0.0;0.0;0;0;Control
2;64;5;Male;34.417;352.0;293.0;2;0;Control
2;64;7;Male;6.961;0.0;0.0;0;0;Control
2;64;8;Female;6.961;0.0;0.0;0;0;Control
2;64;9;Female;6.961;0.0;0.0;0;0;Control
2;64;10;Male;6.961;0.0;0.0;0;0;Control
2;64;11;Male;6.961;0.0;0.0;0;0;Control
2;64;12;Male;13.438;16.0;13.0;1;0;Control
2;64;14;Male;6.961;0.0;0.0;0;0;Control
2;64;15;Female;6.961;0.0;0.0;0;0;Control
2;64;16;Male;6.961;0.0;0.0;0;0;Control
2;64;17;Male;6.961;0.0;0.0;0;0;Control
2;64;18;Female;10.375;256.0;213.0;1;1;Control
2;64;21;Female;6.961;0.0;0.0;0;0;Control
2;64;22;Female;6.961;0.0;0.0;0;0;Control
3;65;4;Female;1.856;128.0;107.0;2;1;Control
3;65;5;Male;43.945;288.0;0.24;2;1;Control
3;65;7;Male;1.216;496.0;413.0;2;3;Control
3;65;8;Female;6.961;0.0;0.0;0;0;Control
3;65;9;Female;1.0;432.0;0.36;3;2;Control
3;65;10;Male;1.625;272.0;227.0;1;1;Control
3;65;11;Male;2.0;288.0;0.24;2;1;Control
3;65;12;Male;8.563;176.0;147.0;2;1;Control
3;65;14;Male;6.961;0.0;0.0;0;0;Control
3;65;15;Female;6.961;0.0;0.0;0;0;Control
3;65;16;Male;1.875;96.0;0.08;2;1;Control
3;65;17;Male;1.375;48.0;0.04;1;0;Control
3;65;18;Female;1.125;32.0;27.0;1;0;Control
3;65;21;Female;6.961;0.0;0.0;0;0;Control
3;65;22;Female;6.961;0.0;0.0;0;0;Control
3;66;4;Female;6.961;0.0;0.0;0;0;Control
3;66;5;Male;6.961;0.0;0.0;0;0;Control
3;66;7;Male;6.961;0.0;0.0;0;0;Control
3;66;8;Female;6.563;16.0;13.0;1;0;Control
3;66;9;Female;10.438;64.0;53.0;1;0;Control
3;66;10;Male;6.961;0.0;0.0;0;0;Control
3;66;11;Male;6.961;0.0;0.0;0;0;Control
3;66;12;Male;6.961;0.0;0.0;0;0;Control
3;66;14;Male;6.961;0.0;0.0;0;0;Control
3;66;15;Female;6.961;0.0;0.0;0;0;Control
3;66;16;Male;42.5;144.0;0.12;3;3;Control
3;66;17;Male;6.961;0.0;0.0;0;0;Control
3;66;18;Female;6.961;0.0;0.0;0;0;Control
3;66;21;Female;5.125;16.0;13.0;1;0;Control
3;66;22;Female;6.961;0.0;0.0;0;0;Control
3;67;4;Female;6.961;0.0;0.0;0;0;Control
3;67;5;Male;5.289;64.0;53.0;1;0;Control
3;67;7;Male;6.961;0.0;0.0;0;0;Control
3;67;8;Female;7.313;64.0;53.0;1;0;Control
3;67;9;Female;6.961;0.0;0.0;0;0;Control
3;67;10;Male;6.961;0.0;0.0;0;0;Control
3;67;11;Male;6.961;0.0;0.0;0;0;Control
3;67;12;Male;6.961;0.0;0.0;0;0;Control
3;67;14;Male;6.961;0.0;0.0;0;0;Control
3;67;15;Female;6.961;0.0;0.0;0;0;Control
3;67;16;Male;49.375;96.0;0.08;2;1;Control
3;67;17;Male;6.961;0.0;0.0;0;0;Control
3;67;18;Female;6.961;0.0;0.0;0;0;Control
3;67;21;Female;6.961;0.0;0.0;0;0;Control
3;67;22;Female;6.961;0.0;0.0;0;0;Control
3;68;4;Female;6.961;0.0;0.0;0;0;Control
3;68;5;Male;5.191;208.0;173.0;2;2;Control
3;68;7;Male;6.961;0.0;0.0;0;0;Control
3;68;8;Female;5.25;512.0;427.0;3;1;Control
3;68;9;Female;6.961;0.0;0.0;0;0;Control
3;68;10;Male;6.961;0.0;0.0;0;0;Control
3;68;11;Male;6.961;0.0;0.0;0;0;Control
3;68;12;Male;6.961;0.0;0.0;0;0;Control
3;68;14;Male;6.961;0.0;0.0;0;0;Control
3;68;15;Female;6.961;0.0;0.0;0;0;Control
3;68;16;Male;6.961;0.0;0.0;0;0;Control
3;68;17;Male;6.961;0.0;0.0;0;0;Control
3;68;18;Female;8.75;96.0;0.08;1;0;Control
3;68;21;Female;6.961;0.0;0.0;0;0;Control
3;68;22;Female;6.961;0.0;0.0;0;0;Control
3;69;4;Female;6.802;32.0;27.0;1;0;Control
3;69;5;Male;73.172;176.0;147.0;2;0;Control
3;69;7;Male;6.961;0.0;0.0;0;0;Control
3;69;8;Female;5.625;368.0;307.0;4;3;Control
3;69;9;Female;6.961;0.0;0.0;0;0;Control
3;69;10;Male;6.961;0.0;0.0;0;0;Control
3;69;11;Male;6.961;0.0;0.0;0;0;Control
3;69;12;Male;6.961;0.0;0.0;0;0;Control
3;69;14;Male;6.961;0.0;0.0;0;0;Control
3;69;15;Female;6.961;0.0;0.0;0;0;Control
3;69;16;Male;55.25;224.0;187.0;2;1;Control
3;69;17;Male;6.961;0.0;0.0;0;0;Control
3;69;18;Female;6.961;0.0;0.0;0;0;Control
3;69;21;Female;4.5;48.0;0.04;1;0;Control
3;69;22;Female;6.961;0.0;0.0;0;0;Control
3;70;4;Female;6.752;48.0;0.04;1;0;Control
3;70;5;Male;4.764;864.0;0.72;2;2;Control
3;70;7;Male;6.961;0.0;0.0;0;0;Control
3;70;8;Female;5.75;288.0;0.24;2;1;Control
3;70;9;Female;6.961;0.0;0.0;0;0;Control
3;70;10;Male;6.961;0.0;0.0;0;0;Control
3;70;11;Male;6.961;0.0;0.0;0;0;Control
3;70;12;Male;6.961;0.0;0.0;0;0;Control
3;70;14;Male;6.961;0.0;0.0;0;0;Control
3;70;15;Female;6.961;0.0;0.0;0;0;Control
3;70;16;Male;6.961;0.0;0.0;0;0;Control
3;70;17;Male;6.961;0.0;0.0;0;0;Control
3;70;18;Female;9.0;96.0;0.08;1;1;Control
3;70;21;Female;6.961;0.0;0.0;0;0;Control
3;70;22;Female;6.961;0.0;0.0;0;0;Control
3;71;4;Female;6.961;0.0;0.0;0;0;Control
3;71;5;Male;7.113;128.0;107.0;1;0;Control
3;71;7;Male;6.961;0.0;0.0;0;0;Control
3;71;8;Female;6.961;0.0;0.0;0;0;Control
3;71;9;Female;6.961;0.0;0.0;0;0;Control
3;71;10;Male;11.25;0.16;133.0;1;1;Control
3;71;11;Male;6.961;0.0;0.0;0;0;Control
3;71;12;Male;6.961;0.0;0.0;0;0;Control
3;71;14;Male;2.375;224.0;187.0;1;0;Control
3;71;15;Female;6.961;0.0;0.0;0;0;Control
3;71;16;Male;6.961;0.0;0.0;0;0;Control
3;71;17;Male;6.961;0.0;0.0;0;0;Control
3;71;18;Female;8.125;32.0;27.0;1;0;Control
3;71;21;Female;6.961;0.0;0.0;0;0;Control
3;71;22;Female;6.961;0.0;0.0;0;0;Control
3;72;4;Female;3.466;272.0;227.0;2;1;Control
3;72;5;Male;7.212;448.0;373.0;2;2;Control
3;72;7;Male;6.961;0.0;0.0;0;0;Control
3;72;8;Female;10.625;48.0;0.04;1;0;Control
3;72;9;Female;6.961;0.0;0.0;0;0;Control
3;72;10;Male;11.375;256.0;213.0;1;0;Control
3;72;11;Male;3.813;352.0;293.0;1;0;Control
3;72;12;Male;1.313;0.08;67.0;2;1;Control
3;72;14;Male;2.625;112.0;93.0;1;0;Control
3;72;15;Female;6.961;0.0;0.0;0;0;Control
3;72;16;Male;12.375;432.0;0.36;3;3;Control
3;72;17;Male;6.961;0.0;0.0;0;0;Control
3;72;18;Female;8.25;0.08;67.0;2;1;Control
3;72;21;Female;6.961;0.0;0.0;0;0;Control
3;72;22;Female;6.961;0.0;0.0;0;0;Control
3;73;4;Female;148.0;448.0;373.0;3;3;Control
3;73;5;Male;7.721;144.0;0.12;2;1;Control
3;73;7;Male;6.961;0.0;0.0;0;0;Control
3;73;8;Female;6.961;0.0;0.0;0;0;Control
3;73;9;Female;6.961;0.0;0.0;0;0;Control
3;73;10;Male;6.961;0.0;0.0;0;0;Control
3;73;11;Male;6.961;0.0;0.0;0;0;Control
3;73;12;Male;7.125;16.0;13.0;1;0;Control
3;73;14;Male;6.961;0.0;0.0;0;0;Control
3;73;15;Female;6.961;0.0;0.0;0;0;Control
3;73;16;Male;12.75;32.0;27.0;1;0;Control
3;73;17;Male;6.961;0.0;0.0;0;0;Control
3;73;18;Female;5.625;0.24;0.2;2;1;Control
3;73;21;Female;6.961;0.0;0.0;0;0;Control
3;73;22;Female;6.961;0.0;0.0;0;0;Control
3;74;4;Female;6.961;0.0;0.0;0;0;Control
3;74;5;Male;71.184;128.0;107.0;1;0;Control
3;74;7;Male;6.961;0.0;0.0;0;0;Control
3;74;8;Female;6.961;0.0;0.0;0;0;Control
3;74;9;Female;6.961;0.0;0.0;0;0;Control
3;74;10;Male;6.961;0.0;0.0;0;0;Control
3;74;11;Male;6.961;0.0;0.0;0;0;Control
3;74;12;Male;6.961;0.0;0.0;0;0;Control
3;74;14;Male;6.961;0.0;0.0;0;0;Control
3;74;15;Female;6.961;0.0;0.0;0;0;Control
3;74;16;Male;6.961;0.0;0.0;0;0;Control
3;74;17;Male;6.961;0.0;0.0;0;0;Control
3;74;18;Female;6.961;0.0;0.0;0;0;Control
3;74;21;Female;6.961;0.0;0.0;0;0;Control
3;74;22;Female;6.961;0.0;0.0;0;0;Control
3;75;4;Female;0.46;496.0;413.0;5;4;Control
3;75;5;Male;854.0;1.552;1.293;12;12;Control
3;75;7;Male;805.0;416.0;347.0;4;6;Control
3;75;8;Female;3.938;0.72;0.6;4;4;Control
3;75;9;Female;625.0;304.0;253.0;3;2;Control
3;75;10;Male;1.938;352.0;293.0;2;1;Control
3;75;11;Male;688.0;384.0;0.32;4;3;Control
3;75;12;Male;0.0;432.0;0.36;3;1;Control
3;75;14;Male;625.0;32.0;27.0;1;0;Control
3;75;15;Female;1.0;352.0;293.0;5;4;Control
3;75;16;Male;1.375;2.944;2.453;20;23;Control
3;75;17;Male;1.5;288.0;0.24;3;2;Control
3;75;18;Female;1.5;128.0;107.0;3;3;Control
3;75;21;Female;4.375;128.0;107.0;2;2;Control
3;75;22;Female;625.0;0.24;0.2;2;1;Control
3;76;4;Female;5.093;624.0;0.52;6;4;Control
3;76;5;Male;16.0;5.344;4.453;23;10;Control
3;76;7;Male;0.0;3.888;3.24;15;3;Control
3;76;8;Female;438.0;4.416;3.68;14;5;Control
3;76;9;Female;438.0;2.592;2.16;10;5;Control
3;76;10;Male;0.5;1.792;1.493;8;3;Control
3;76;11;Male;375.0;4.128;3.44;15;7;Control
3;76;12;Male;5.5;944.0;787.0;5;3;Control
3;76;14;Male;125.0;2.192;1.827;7;3;Control
3;76;15;Female;0.5;736.0;613.0;7;6;Control
3;76;16;Male;0.75;11.36;9.467;40;26;Control
3;76;17;Male;1.625;2.192;1.827;6;2;Control
3;76;18;Female;625.0;2.592;2.16;13;9;Control
3;76;21;Female;0.5;736.0;613.0;6;4;Control
3;76;22;Female;0.25;2.592;2.16;13;7;Control
3;77;4;Female;6.961;0.0;0.0;0;0;Control
3;77;5;Male;23.476;752.0;627.0;8;8;Control
3;77;7;Male;7.261;128.0;107.0;4;4;Control
3;77;8;Female;20.625;368.0;307.0;1;0;Control
3;77;9;Female;6.961;0.0;0.0;0;0;Control
3;77;10;Male;10.375;144.0;0.12;2;2;Control
3;77;11;Male;13.5;48.0;0.04;1;0;Control
3;77;12;Male;6.961;0.0;0.0;0;0;Control
3;77;14;Male;5.375;16.0;13.0;1;0;Control
3;77;15;Female;6.961;0.0;0.0;0;0;Control
3;77;16;Male;6.961;0.0;0.0;0;0;Control
3;77;17;Male;21.5;368.0;307.0;4;5;Control
3;77;18;Female;12.25;48.0;0.04;1;0;Control
3;77;21;Female;6.961;0.0;0.0;0;0;Control
3;77;22;Female;6.961;0.0;0.0;0;0;Control
3;78;4;Female;16.806;1.488;1.24;7;1;Control
3;78;5;Male;23.886;3.04;2.533;14;9;Control
3;78;7;Male;8.23;0.24;0.2;2;1;Control
3;78;8;Female;21.313;16.0;13.0;1;0;Control
3;78;9;Female;18.625;176.0;147.0;1;0;Control
3;78;10;Male;10.063;688.0;573.0;3;1;Control
3;78;11;Male;12.0;1.28;1.067;5;0;Control
3;78;12;Male;6.961;0.0;0.0;0;0;Control
3;78;14;Male;5.375;0.88;733.0;4;6;Control
3;78;15;Female;8.25;16.0;13.0;1;0;Control
3;78;16;Male;31.25;992.0;827.0;7;8;Control
3;78;17;Male;14.125;2.528;2.107;7;0;Control
3;78;18;Female;0.0;368.0;307.0;3;2;Control
3;78;21;Female;1.25;832.0;693.0;3;1;Control
3;78;22;Female;6.961;0.0;0.0;0;0;Control
3;79;4;Female;7.081;288.0;0.24;2;1;Control
3;79;5;Male;0.0;0.96;0.8;8;9;Control
3;79;7;Male;6.961;0.0;0.0;0;0;Control
3;79;8;Female;21.813;416.0;347.0;1;0;Control
3;79;9;Female;8.25;0.08;67.0;2;1;Control
3;79;10;Male;5.938;64.0;53.0;2;1;Control
3;79;11;Male;375.0;592.0;493.0;3;2;Control
3;79;12;Male;5.875;512.0;427.0;5;7;Control
3;79;14;Male;6.961;0.0;0.0;0;0;Control
3;79;15;Female;0.25;352.0;293.0;2;1;Control
3;79;16;Male;625.0;0.4;333.0;7;7;Control
3;79;17;Male;26.75;16.0;13.0;1;0;Control
3;79;18;Female;7.5;256.0;213.0;3;3;Control
3;79;21;Female;6.0;256.0;213.0;5;3;Control
3;79;22;Female;16.125;544.0;453.0;2;2;Control
3;80;4;Female;7.196;4.752;3.96;9;0;Control
3;80;5;Male;19.353;14.112;11.76;51;19;Control
3;80;7;Male;6.21;3.44;2.867;12;4;Control
3;80;8;Female;813.0;4.304;3.587;16;5;Control
3;80;9;Female;1.563;2.224;1.853;11;9;Control
3;80;10;Male;4.5;2.512;2.093;8;4;Control
3;80;11;Male;7.563;4.4;3.667;14;3;Control
3;80;12;Male;1.438;2.048;1.707;12;6;Control
3;80;14;Male;875.0;2.016;1.68;10;3;Control
3;80;15;Female;125.0;0.96;0.8;8;3;Control
3;80;16;Male;0.0;11.2;9.333;53;13;Control
3;80;17;Male;20.25;6.064;5.053;20;9;Control
3;80;18;Female;7.5;1.44;1.2;11;6;Control
3;80;21;Female;0.0;1.664;1.387;10;7;Control
3;80;22;Female;15.125;1.392;1.16;9;4;Control
3;81;4;Female;16.33;96.0;0.08;1;0;Control
3;81;5;Male;27.172;1.888;1.573;7;6;Control
3;81;7;Male;6.961;0.0;0.0;0;0;Control
3;81;8;Female;1.813;192.0;0.16;1;0;Control
3;81;9;Female;7.25;208.0;173.0;1;2;Control
3;81;10;Male;8.438;272.0;227.0;2;1;Control
3;81;11;Male;10.438;384.0;0.32;2;1;Control
3;81;12;Male;6.961;0.0;0.0;0;0;Control
3;81;14;Male;6.125;48.0;0.04;1;1;Control
3;81;15;Female;6.125;96.0;0.08;1;0;Control
3;81;16;Male;10.5;352.0;293.0;6;10;Control
3;81;17;Male;13.625;416.0;347.0;2;2;Control
3;81;18;Female;12.875;0.24;0.2;2;2;Control
3;81;21;Female;6.961;0.0;0.0;0;0;Control
3;81;22;Female;6.961;0.0;0.0;0;0;Control
3;82;4;Female;14.917;0.88;733.0;4;2;Control
3;82;5;Male;27.468;1.904;1.587;6;1;Control
3;82;7;Male;8.164;96.0;0.08;2;1;Control
3;82;8;Female;1.688;0.24;0.2;3;1;Control
3;82;9;Female;6.961;0.0;0.0;0;0;Control
3;82;10;Male;8.375;0.8;667.0;4;2;Control
3;82;11;Male;10.688;48.0;0.04;1;0;Control
3;82;12;Male;4.0;288.0;0.24;3;0;Control
3;82;14;Male;6.125;272.0;227.0;2;2;Control
3;82;15;Female;6.961;0.0;0.0;0;0;Control
3;82;16;Male;10.375;2.336;1.947;17;19;Control
3;82;17;Male;14.0;2.256;1.88;7;1;Control
3;82;18;Female;0.0;208.0;173.0;3;3;Control
3;82;21;Female;2.375;416.0;347.0;3;0;Control
3;82;22;Female;6.961;0.0;0.0;0;0;Control
3;83;4;Female;4.157;464.0;387.0;1;0;Control
3;83;5;Male;4.271;11.504;9.587;34;11;Control
3;83;7;Male;6.961;0.0;0.0;0;0;Control
3;83;8;Female;9.25;4.8;4.0;16;5;Control
3;83;9;Female;3.0;1.728;1.44;9;3;Control
3;83;10;Male;7.125;1.168;973.0;5;1;Control
3;83;11;Male;4.375;2.944;2.453;9;3;Control
3;83;12;Male;1.313;1.488;1.24;7;3;Control
3;83;14;Male;2.875;1.664;1.387;6;3;Control
3;83;15;Female;5.125;832.0;693.0;5;3;Control
3;83;16;Male;11.5;7.68;6.4;28;9;Control
3;83;17;Male;3.625;2.464;2.053;7;1;Control
3;83;18;Female;5.25;1.344;1.12;8;6;Control
3;83;21;Female;3.875;1.376;1.147;6;1;Control
3;83;22;Female;125.0;8.864;7.387;27;7;Control
3;84;4;Female;12.666;1.36;1.133;4;0;Control
3;84;5;Male;16.576;5.472;4.56;20;8;Control
3;84;7;Male;11.154;1.648;1.373;7;2;Control
3;84;8;Female;0.0;3.616;3.013;14;3;Control
3;84;9;Female;63.0;1.584;1.32;9;6;Control
3;84;10;Male;7.063;0.48;0.4;3;2;Control
3;84;11;Male;6.75;896.0;747.0;5;4;Control
3;84;12;Male;2.875;384.0;0.32;4;2;Control
3;84;14;Male;4.0;944.0;787.0;5;4;Control
3;84;15;Female;0.0;1.728;1.44;7;3;Control
3;84;16;Male;14.625;1.248;1.04;11;8;Control
3;84;17;Male;6.75;3.2;2.667;10;4;Control
3;84;18;Female;13.125;336.0;0.28;3;2;Control
3;84;21;Female;125.0;496.0;413.0;2;2;Control
3;84;22;Female;14.5;432.0;0.36;3;0;Control
3;85;4;Female;14.293;0.88;733.0;3;1;Control
3;85;5;Male;18.284;6.352;5.293;17;3;Control
3;85;7;Male;13.076;2.128;1.773;9;2;Control
3;85;8;Female;2.188;1.888;1.573;6;1;Control
3;85;9;Female;5.75;272.0;227.0;3;2;Control
3;85;10;Male;6.961;0.0;0.0;0;0;Control
3;85;11;Male;11.313;544.0;453.0;2;0;Control
3;85;12;Male;4.938;336.0;0.28;1;0;Control
3;85;14;Male;6.625;1.824;1.52;12;7;Control
3;85;15;Female;6.961;0.0;0.0;0;0;Control
3;85;16;Male;15.375;608.0;507.0;9;8;Control
3;85;17;Male;8.125;1.984;1.653;7;3;Control
3;85;18;Female;13.125;912.0;0.76;5;2;Control
3;85;21;Female;3.0;352.0;293.0;2;2;Control
3;85;22;Female;6.961;0.0;0.0;0;0;Control
4;86;4;Female;6.961;0.0;0.0;0;0;Control
4;86;5;Male;3.844;512.0;427.0;5;4;Control
4;86;7;Male;2.957;0.08;67.0;1;0;Control
4;86;8;Female;6.961;0.0;0.0;0;0;Control
4;86;9;Female;7.375;16.0;13.0;1;0;Control
4;86;10;Male;6.961;0.0;0.0;0;0;Control
4;86;11;Male;6.961;0.0;0.0;0;0;Control
4;86;12;Male;1.0;32.0;27.0;1;0;Control
4;86;14;Male;2.375;112.0;93.0;1;0;Control
4;86;15;Female;6.961;0.0;0.0;0;0;Control
4;86;16;Male;6.961;0.0;0.0;0;0;Control
4;86;17;Male;6.961;0.0;0.0;0;0;Control
4;86;18;Female;3.0;176.0;147.0;2;2;Control
4;86;21;Female;6.961;0.0;0.0;0;0;Control
4;86;22;Female;3.375;16.0;13.0;1;0;Control
4;87;4;Female;6.961;0.0;0.0;0;0;Control
4;87;5;Male;4.402;0.16;133.0;3;1;Control
4;87;7;Male;1.562;544.0;453.0;4;3;Control
4;87;8;Female;6.961;0.0;0.0;0;0;Control
4;87;9;Female;6.961;0.0;0.0;0;0;Control
4;87;10;Male;6.961;0.0;0.0;0;0;Control
4;87;11;Male;4.688;64.0;53.0;1;0;Control
4;87;12;Male;6.961;0.0;0.0;0;0;Control
4;87;14;Male;6.961;0.0;0.0;0;0;Control
4;87;15;Female;6.961;0.0;0.0;0;0;Control
4;87;16;Male;6.961;0.0;0.0;0;0;Control
4;87;17;Male;6.961;0.0;0.0;0;0;Control
4;87;18;Female;3.0;16.0;13.0;1;0;Control
4;87;21;Female;6.961;0.0;0.0;0;0;Control
4;87;22;Female;2.25;128.0;107.0;2;2;Control
4;88;4;Female;27.6;112.0;93.0;1;2;Control
4;88;5;Male;1.265;192.0;0.16;3;3;Control
4;88;7;Male;6.961;0.0;0.0;0;0;Control
4;88;8;Female;1.125;512.0;427.0;3;1;Control
4;88;9;Female;6.961;0.0;0.0;0;0;Control
4;88;10;Male;6.961;0.0;0.0;0;0;Control
4;88;11;Male;2.0;0.24;0.2;1;0;Control
4;88;12;Male;1.125;928.0;773.0;10;11;Control
4;88;14;Male;2.125;64.0;53.0;1;0;Control
4;88;15;Female;6.961;0.0;0.0;0;0;Control
4;88;16;Male;6.961;0.0;0.0;0;0;Control
4;88;17;Male;0.75;208.0;173.0;2;1;Control
4;88;18;Female;1.5;144.0;0.12;3;2;Control
4;88;21;Female;6.875;48.0;0.04;1;0;Control
4;88;22;Female;6.961;0.0;0.0;0;0;Control
4;89;4;Female;6.961;0.0;0.0;0;0;Control
4;89;5;Male;8.066;0.24;0.2;1;1;Control
4;89;7;Male;6.961;0.0;0.0;0;0;Control
4;89;8;Female;21.125;32.0;27.0;1;0;Control
4;89;9;Female;6.961;0.0;0.0;0;0;Control
4;89;10;Male;6.961;0.0;0.0;0;0;Control
4;89;11;Male;6.961;0.0;0.0;0;0;Control
4;89;12;Male;7.875;0.08;67.0;2;1;Control
4;89;14;Male;6.961;0.0;0.0;0;0;Control
4;89;15;Female;6.961;0.0;0.0;0;0;Control
4;89;16;Male;6.961;0.0;0.0;0;0;Control
4;89;17;Male;3.25;336.0;0.28;4;3;Control
4;89;18;Female;5.875;64.0;53.0;1;0;Control
4;89;21;Female;6.961;0.0;0.0;0;0;Control
4;89;22;Female;6.961;0.0;0.0;0;0;Control
4;90;4;Female;6.961;0.0;0.0;0;0;Control
4;90;5;Male;6.961;0.0;0.0;0;0;Control
4;90;7;Male;6.961;0.0;0.0;0;0;Control
4;90;8;Female;6.961;0.0;0.0;0;0;Control
4;90;9;Female;6.961;0.0;0.0;0;0;Control
4;90;10;Male;6.961;0.0;0.0;0;0;Control
4;90;11;Male;14.563;16.0;13.0;1;0;Control
4;90;12;Male;23.125;0.08;67.0;1;1;Control
4;90;14;Male;6.961;0.0;0.0;0;0;Control
4;90;15;Female;6.961;0.0;0.0;0;0;Control
4;90;16;Male;6.961;0.0;0.0;0;0;Control
4;90;17;Male;6.961;0.0;0.0;0;0;Control
4;90;18;Female;2.0;192.0;0.16;4;3;Control
4;90;21;Female;6.961;0.0;0.0;0;0;Control
4;90;22;Female;6.961;0.0;0.0;0;0;Control
4;91;4;Female;4.386;608.0;507.0;5;7;Control
4;91;5;Male;6.961;0.0;0.0;0;0;Control
4;91;7;Male;6.961;0.0;0.0;0;0;Control
4;91;8;Female;18.188;736.0;613.0;3;3;Control
4;91;9;Female;8.0;288.0;0.24;1;1;Control
4;91;10;Male;6.961;0.0;0.0;0;0;Control
4;91;11;Male;3.75;624.0;0.52;5;1;Control
4;91;12;Male;8.0;1.52;1.267;6;6;Control
4;91;14;Male;6.961;0.0;0.0;0;0;Control
4;91;15;Female;6.961;0.0;0.0;0;0;Control
4;91;16;Male;6.961;0.0;0.0;0;0;Control
4;91;17;Male;3.375;48.0;0.04;1;0;Control
4;91;18;Female;2.125;416.0;347.0;5;4;Control
4;91;21;Female;5.75;128.0;107.0;1;1;Control
4;91;22;Female;6.961;0.0;0.0;0;0;Control
4;92;4;Female;6.961;0.0;0.0;0;0;Control
4;92;5;Male;6.961;0.0;0.0;0;0;Control
4;92;7;Male;6.961;0.0;0.0;0;0;Control
4;92;8;Female;21.063;48.0;0.04;1;0;Control
4;92;9;Female;6.961;0.0;0.0;0;0;Control
4;92;10;Male;6.961;0.0;0.0;0;0;Control
4;92;11;Male;6.961;0.0;0.0;0;0;Control
4;92;12;Male;7.938;144.0;0.12;3;3;Control
4;92;14;Male;6.961;0.0;0.0;0;0;Control
4;92;15;Female;6.961;0.0;0.0;0;0;Control
4;92;16;Male;6.961;0.0;0.0;0;0;Control
4;92;17;Male;3.25;416.0;347.0;3;2;Control
4;92;18;Female;5.875;192.0;0.16;1;1;Control
4;92;21;Female;6.961;0.0;0.0;0;0;Control
4;92;22;Female;6.961;0.0;0.0;0;0;Control
4;93;4;Female;6.961;0.0;0.0;0;0;Control
4;93;5;Male;1.133;704.0;587.0;4;3;Control
4;93;7;Male;1.397;272.0;227.0;4;3;Control
4;93;8;Female;1.625;32.0;27.0;1;1;Control
4;93;9;Female;9.188;32.0;27.0;1;0;Control
4;93;10;Male;6.961;0.0;0.0;0;0;Control
4;93;11;Male;4.563;0.24;0.2;2;1;Control
4;93;12;Male;14.875;64.0;53.0;1;0;Control
4;93;14;Male;2.0;16.0;13.0;1;0;Control
4;93;15;Female;1.625;128.0;107.0;3;2;Control
4;93;16;Male;1.0;112.0;93.0;1;0;Control
4;93;17;Male;1.875;64.0;53.0;2;0;Control
4;93;18;Female;875.0;384.0;0.32;2;1;Control
4;93;21;Female;6.961;0.0;0.0;0;0;Control
4;93;22;Female;3.5;0.08;67.0;1;0;Control
4;94;4;Female;6.961;0.0;0.0;0;0;Control
4;94;5;Male;1.823;32.0;27.0;2;1;Control
4;94;7;Male;1.331;0.48;0.4;2;1;Control
4;94;8;Female;563.0;304.0;253.0;4;4;Control
4;94;9;Female;1.188;0.4;333.0;2;1;Control
4;94;10;Male;6.961;0.0;0.0;0;0;Control
4;94;11;Male;5.313;112.0;93.0;1;0;Control
4;94;12;Male;688.0;0.32;267.0;4;3;Control
4;94;14;Male;6.961;0.0;0.0;0;0;Control
4;94;15;Female;6.961;0.0;0.0;0;0;Control
4;94;16;Male;0.5;0.4;333.0;3;5;Control
4;94;17;Male;2.0;16.0;13.0;1;0;Control
4;94;18;Female;4.375;176.0;147.0;2;1;Control
4;94;21;Female;875.0;64.0;53.0;1;0;Control
4;94;22;Female;6.961;0.0;0.0;0;0;Control
4;95;4;Female;2.612;272.0;227.0;3;2;Control
4;95;5;Male;6.473;656.0;547.0;2;1;Control
4;95;7;Male;6.961;0.0;0.0;0;0;Control
4;95;8;Female;688.0;352.0;293.0;4;4;Control
4;95;9;Female;1.375;304.0;253.0;2;1;Control
4;95;10;Male;6.961;0.0;0.0;0;0;Control
4;95;11;Male;4.375;176.0;147.0;2;1;Control
4;95;12;Male;20.438;0.08;67.0;2;1;Control
4;95;14;Male;6.961;0.0;0.0;0;0;Control
4;95;15;Female;6.961;0.0;0.0;0;0;Control
4;95;16;Male;22.5;48.0;0.04;2;1;Control
4;95;17;Male;6.961;0.0;0.0;0;0;Control
4;95;18;Female;4.75;64.0;53.0;2;1;Control
4;95;21;Female;6.961;0.0;0.0;0;0;Control
4;95;22;Female;6.961;0.0;0.0;0;0;Control
4;96;4;Female;6.961;0.0;0.0;0;0;Control
4;96;5;Male;65.0;656.0;547.0;3;1;Control
4;96;7;Male;5.143;48.0;0.04;1;0;Control
4;96;8;Female;813.0;0.32;267.0;3;2;Control
4;96;9;Female;6.961;0.0;0.0;0;0;Control
4;96;10;Male;6.961;0.0;0.0;0;0;Control
